step,time (s),temp (C),gain
406,Fri Apr 30 12:26:25 2021,29.695251168324752,0
407,Fri Apr 30 12:26:26 2021,29.695251168324752,0
408,Fri Apr 30 12:26:27 2021,29.695251168324752,0
409,Fri Apr 30 12:26:28 2021,29.661377947859428,0.03047863434032341
410,Fri Apr 30 12:26:29 2021,29.695251168324752,0
411,Fri Apr 30 12:26:30 2021,29.695251168324752,0
412,Fri Apr 30 12:26:31 2021,29.661377947859428,0.0304786648163081
413,Fri Apr 30 12:26:33 2021,29.695251168324752,0
414,Fri Apr 30 12:26:34 2021,29.695251168324752,0
415,Fri Apr 30 12:26:35 2021,29.661377947859428,0.030478695292292798
416,Fri Apr 30 12:26:36 2021,29.695251168324752,0
417,Fri Apr 30 12:26:37 2021,29.661377947859428,0.03047872576827749
418,Fri Apr 30 12:26:38 2021,29.661377947859428,0.03047875624426218
419,Fri Apr 30 12:26:39 2021,29.661377947859428,0.030478786720246873
420,Fri Apr 30 12:26:40 2021,29.695251168324752,0
